"","alpha","n","van_bau","efron_bau","strat_bau","ps_min_bau","pm_bau","pm_kk","pm_kk_pbs","van_linear","efron_lin","strat_lin","ps_min_lin","pm_lin","pm_lin_kk","pm_lin_kk_pbs","van_exact","efron_exact","strat_exact","ps_min_exact","pm_exact","pm_kk_exact"
"pct_only_matches",0.075,200,NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_max_std_diff_bal",0.1,200,0.793508796752512,0.775829180586481,0.386332205846187,0.391566322366684,0.36384832916091,0.356194728654316,0.34465284063983,0.799625700858019,0.817810053175609,0.378790336025317,0.383291841005899,0.354420112855239,0.372043536492205,0.36332049135334,0.823082641976797,0.818333080139943,0.820713472614667,0.784928063164151,0.356994908107916,0.352764916562642
"avg_max_ks_stat",0.1,200,0.118134167024701,0.116915932930909,0.0865151796824275,0.0861968456845685,0.079120682156913,0.0797661126291569,0.0792163032587775,0.118133333171899,0.118666097822212,0.0848026787786023,0.0863906618717094,0.07916976210205,0.0803413118257491,0.0802565318656088,0.120506382182042,0.119377547043679,0.117511597290384,0.116659112803237,0.0795151932975116,0.0795435963926348
"avg_beta_T",0.1,200,-0.00143608813551877,0.0088346917321142,0.00437566960418441,0.012869413839974,0.00444793204566917,-0.00648049492012403,NA,0.00255262438627169,0.00530348835754414,-0.0130043998901755,-0.0152836403835884,-0.00318097910701307,-0.00087459548411912,0.00486485400362077,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.1,200,0.423886617675667,0.449030767351069,0.340878026852452,0.344036714875705,0.282419395597119,0.239150773820182,NA,0.320992489377813,0.316281515870166,0.282927546258051,0.293264236752426,0.260417802819027,0.211905257295048,0.23818563618057,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.1,200,0.533389427034286,0.563535371960334,0.426137646319114,0.427799043171401,0.357408452223116,0.298739853687899,NA,0.40149700687063,0.39874681703437,0.355375750732326,0.367650071801886,0.324671004570642,0.266410249268971,0.296684917157978,NA,NA,NA,NA,NA,NA
"power",0.1,200,0.038,0.052,0.008,0.01,0.003,0.057,0.0547112462006079,0.057,0.05,0.033,0.039,0.012,0.041,0.771,0.047,0.05,0.003,0.006,0.046,0.0506585612968592
"pct_trt_diff",0.1,200,0.027085,0.00328,0.003905,0.001505,0.00690500000000001,0.00665000000000001,0.00664000000000001,0.026865,0.003215,0.00375,0.001695,0.00698500000000001,0.00720000000000001,0.00713000000000001,0.02679,0.003185,0.00384,0.001435,0.00688000000000001,0.00700500000000001
"res_end_prop_avg",0.1,200,NA,NA,NA,NA,0.06365,0.06411,0.06431,NA,NA,NA,NA,0.06387,0.06426,0.06363,NA,NA,NA,NA,0.06385,0.06342
"ssqr_over_sum",0.1,200,NA,NA,NA,NA,NA,0.821239896608467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.1,200,NA,NA,NA,NA,NA,0.000621393739703894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.1,200,NA,NA,NA,NA,NA,0.718159771559856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.1,200,NA,NA,NA,NA,NA,5.63000331838519e-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.1,200,NA,NA,NA,NA,NA,0.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"avg_max_std_diff_bal",0.2,200,0.793508796752512,0.775829180586481,0.386332205846187,0.391566322366684,0.35030265982001,0.349106839790296,0.354058526895822,0.799625700858019,0.817810053175609,0.378790336025317,0.383291841005899,0.348723671964834,0.332347745521781,0.351062893836189,0.823082641976797,0.818333080139943,0.820713472614667,0.784928063164151,0.348871001078282,0.347228495997407
"avg_max_ks_stat",0.2,200,0.118134167024701,0.116915932930909,0.0865151796824275,0.0861968456845685,0.0853642330915077,0.0859611269668075,0.0863608990713116,0.118133333171899,0.118666097822212,0.0848026787786023,0.0863906618717094,0.0870278581630722,0.0856578728312113,0.0860162426733072,0.120506382182042,0.119377547043679,0.117511597290384,0.116659112803237,0.0853966433063714,0.0855767498267309
"avg_beta_T",0.2,200,-0.00143608813551877,0.0088346917321142,0.00437566960418441,0.012869413839974,-0.00421275466870282,0.0121053865597349,NA,0.00255262438627169,0.00530348835754414,-0.0130043998901755,-0.0152836403835884,0.00461244365266958,-0.000497441446792129,0.00933681032260753,NA,NA,NA,NA,NA,NA
"avg_abs_bias",0.2,200,0.423886617675667,0.449030767351069,0.340878026852452,0.344036714875705,0.300585108177047,0.259726698206778,NA,0.320992489377813,0.316281515870166,0.282927546258051,0.293264236752426,0.250974561817459,0.233511606228788,0.251203550074909,NA,NA,NA,NA,NA,NA
"std_err_beta_T",0.2,200,0.533389427034286,0.563535371960334,0.426137646319114,0.427799043171401,0.379462539995677,0.322401931750883,NA,0.40149700687063,0.39874681703437,0.355375750732326,0.367650071801886,0.316068083806597,0.323604034809317,0.31463493695915,NA,NA,NA,NA,NA,NA
"power",0.2,200,0.038,0.052,0.008,0.01,0.003,0.058,0.0431372549019608,0.057,0.05,0.033,0.039,0.012,0.059,0.38,0.047,0.05,0.003,0.006,0.053,0.0524861878453039
"pct_trt_diff",0.2,200,0.027085,0.00328,0.003905,0.001505,0.005,0.004975,0.00466,0.026865,0.003215,0.00375,0.001695,0.00497,0.0048,0.00485,0.02679,0.003185,0.00384,0.001435,0.004895,0.00481
"res_end_prop_avg",0.2,200,NA,NA,NA,NA,0.03252,0.03269,0.03249,NA,NA,NA,NA,0.03299,0.03241,0.03253,NA,NA,NA,NA,0.03269,0.03225
"ssqr_over_sum",0.2,200,NA,NA,NA,NA,NA,0.783321733184153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ssqr_eq_ssqd_pval",0.2,200,NA,NA,NA,NA,NA,0.017267967222013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"match_corr",0.2,200,NA,NA,NA,NA,NA,0.66657484830832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"corr_eq_zero_pval",0.2,200,NA,NA,NA,NA,NA,1.24146922137105e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pct_only_matches",0.2,200,NA,NA,NA,NA,NA,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
